__label__cb	"Sentence: ""Are You More Of An Herbivore Or A Carnivore""   [− Tokens: 9]"
__label__cb	"Sentence: ""The First Teaser For "" Pride And Prejudice And Zombies "" Is Insanely Badass""   [− Tokens: 14]"
__label__cb	"Sentence: ""How Well Do You Know Popular Slogans""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Mozambican opposition rejects election results , calls for another vote""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Thrill rides in U.S. , Canada shut down after girl 's feet are severed""   [− Tokens: 14]"
__label__cb	"Sentence: ""Dear Men , Stop Wearing Boxers With Board Shorts""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Five dead after continuing violence in Nigeria""   [− Tokens: 7]"
__label__cb	"Sentence: ""15 Sexy Winter Drinks For The Next Time You "" Netflix And Chill """"   [− Tokens: 14]"
__label__cb	"Sentence: ""Which Character From Disney 's "" Recess "" Are You""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Lebanon elects army chief as new president""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Man cleared of Belfast bomb attempt on retrial after eleven years""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Science in the Quest to Ease Figure Skating 's Strains""   [− Tokens: 10]"
__label__cb	"Sentence: ""11 Roald Dahl Quotes That Will Inject A Little Magic Into Your Day""   [− Tokens: 13]"
__label__cb	"Sentence: ""Who Would Be Your BFF On "" Scream Queens """"   [− Tokens: 10]"
__label__cb	"Sentence: ""PLEASE STOP SUBTWEETING""   [− Tokens: 3]"
__label__cb	"Sentence: ""15 Next-Level Buffalo Snacks For Your Superbowl Party""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Cisco Plans Big Push Into Server Market""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Miles-long queue to view Pope John Paul one last time""   [− Tokens: 10]"
__label__cb	"Sentence: ""A Sincere Ode To Uno From Everyone Who Has Ever Existed""   [− Tokens: 11]"
__label__cb	"Sentence: ""21 Foods That Spectacularly Failed To Live Up To Expectations""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Lockdown at Missouri university lifted as police apprehend suspected gunman""   [− Tokens: 10]"
__label__not cb	"Sentence: ""United States bank receives death threats""   [− Tokens: 6]"
__label__cb	"Sentence: ""Which Celebrity Should Actually Be Your Valentine""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Australian rules football : 2010 Gippsland Football League round 1 - Moe v Traralgon""   [− Tokens: 14]"
__label__not cb	"Sentence: ""Pettitte Meets Prosecutors in Clemens Inquiry""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Russian Ksenia Sukhinova crowned Miss World 2008""   [− Tokens: 7]"
__label__not cb	"Sentence: ""US Representative Anthony Weiner resigns over sexual conduct""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Democrats Look for Ways to Undo Late Bush Administration Rules""   [− Tokens: 10]"
__label__cb	"Sentence: ""A Bride Says She 's Outraged After She Missed Part Of Her Honeymoon Over A "" Damaged "" Passport""   [− Tokens: 19]"
__label__not cb	"Sentence: ""God , Firearms and America Come Together at a Church in Kentucky""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Canadian top court strikes down private medicare ban in Quebec""   [− Tokens: 10]"
__label__cb	"Sentence: ""16 Things Dudes Need To Stop Wearing In 2016""   [− Tokens: 9]"
__label__cb	"Sentence: ""Channing Tatum To "" Lip Sync Battle "" Jenna Dewan Tatum""   [− Tokens: 11]"
__label__cb	"Sentence: ""19 Things That Happen When You 're Single AF During Christmas""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Djibouti says war with Eritrea is inevitable unless UN intervenes""   [− Tokens: 10]"
__label__not cb	"Sentence: ""After the Stint Abroad , the Adjustments Begin""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Latvia Races to Cut Deficit to Keep to Its Bailout Deal""   [− Tokens: 11]"
__label__not cb	"Sentence: ""British broadcaster Sir David Attenborough receives hate mail from creationists""   [− Tokens: 10]"
__label__cb	"Sentence: ""The Worst Time Of Year For The Most Patient And Polite Man On The Internet Has Begun""   [− Tokens: 17]"
__label__cb	"Sentence: ""We Know Your Favorite Animal Based On Your Favorite Colors""   [− Tokens: 10]"
__label__cb	"Sentence: ""17 Jokes About Chelsea Guaranteed To Make You Laugh""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Dock worker killed by snapped cable""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Blair denies Iraq pullout""   [− Tokens: 4]"
__label__cb	"Sentence: ""5 Neon Eye Makeup Looks You Need To Try""   [− Tokens: 9]"
__label__cb	"Sentence: ""21 Things All Boston University Students Know To Be True""   [− Tokens: 10]"
__label__cb	"Sentence: ""The Hardest WWE Royal Rumble Quiz You 'll Ever Take""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Portuguese government declares three days of mourning for Eusébio""   [− Tokens: 9]"
__label__cb	"Sentence: ""What Does Your Favorite Part Of A Man 's Body Say About You""   [− Tokens: 13]"
__label__cb	"Sentence: ""ALERT : Pierce Brosnan Is Looking Hotter Than Ever""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Lundqvist Leads Rangers to 2-0 Series Lead""   [− Tokens: 7]"
__label__cb	"Sentence: ""How Annabeth Chase Are You""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Police describe bloody evidence in NY Sen . Monserrate assault trial""   [− Tokens: 11]"
__label__cb	"Sentence: ""21 Dogs With Books Who Are Too Cute For Words""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Washington state lawmaker looks to outlaw handheld cell phones while driving""   [− Tokens: 11]"
__label__cb	"Sentence: ""This Color Test Will Reveal Your Primary Emotion""   [− Tokens: 8]"
__label__cb	"Sentence: ""23 Tweets About Mall Santas That Are Guaranteed To Make You Laugh""   [− Tokens: 12]"
__label__cb	"Sentence: ""24 Things Everyone In A Close Friend Group Will Understand""   [− Tokens: 10]"
__label__not cb	"Sentence: ""2007 World Deaf Swimming Championships Day 3 : "" Bad weather "" and "" New Record Day of Belarus """"   [− Tokens: 20]"
__label__cb	"Sentence: ""17 Times Jordin Sparks Totally Slayed The Instagram Game""   [− Tokens: 9]"
__label__cb	"Sentence: ""16 "" The Simpsons "" Questions That Are Impossible To Answer""   [− Tokens: 11]"
__label__cb	"Sentence: ""19 Ways To Make Everyone Who Works Retail Hate You""   [− Tokens: 10]"
__label__cb	"Sentence: ""Mariah Carey 's Insane Engagement Ring Belongs In A History Textbook""   [− Tokens: 11]"
__label__not cb	"Sentence: ""State Colleges Also Face Cuts in Ambitions""   [− Tokens: 7]"
__label__cb	"Sentence: ""For Everyone Still Haunted By That Fucking Shirley Temple Informercial""   [− Tokens: 10]"
__label__cb	"Sentence: ""This Little Girl Singing To Her Great-Grandmother With Dementia Is Heartbreakingly Sweet""   [− Tokens: 12]"
__label__cb	"Sentence: ""Fans Are Sharing A Beautiful Image Of David Bowie Through The Ages""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Hedge Funds to Make 5-10 % in 2009 , Survey Finds""   [− Tokens: 11]"
__label__not cb	"Sentence: ""National Debate About G.O.P . Hits Home in Utah""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Cameras to Roll for Low-Budget Film Company""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Tornadoes in central US kill nearly two dozen people""   [− Tokens: 9]"
__label__cb	"Sentence: ""19 Of Your Most Horrifying Thanksgiving Family Drama Stories""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Historic Scottish island castle wins the lottery""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Mexico Posts Are Blitzed After Arrest in Drug War""   [− Tokens: 9]"
__label__cb	"Sentence: ""19 Genius Ideas For People Who Are Obsessed With Pasta""   [− Tokens: 10]"
__label__cb	"Sentence: ""This Guy Draws Octopuses On Portraits Of Vice Presidents""   [− Tokens: 9]"
__label__cb	"Sentence: ""Thoughts Everyone Has In Public Bathrooms""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Men Dressed as Police Free Mexican Inmates""   [− Tokens: 7]"
__label__not cb	"Sentence: ""World Cup qualifier may be affected by London Underground strike""   [− Tokens: 10]"
__label__not cb	"Sentence: ""As Wind Power Grows , a Push to Tear Down Dams""   [− Tokens: 11]"
__label__cb	"Sentence: ""People Are Upset About Meryl Streep 's "" I 'd Rather Be A Rebel Than A Slave "" T-Shirt""   [− Tokens: 19]"
__label__not cb	"Sentence: ""Fossett set to recreate first non-stop trans-Atlantic flight""   [− Tokens: 8]"
__label__cb	"Sentence: ""23 Times Feminists Had The Perfect Comeback""   [− Tokens: 7]"
__label__cb	"Sentence: ""19 Pictures Of Dogs In Very Embarrassing Situations""   [− Tokens: 8]"
__label__cb	"Sentence: ""17 Times "" You 're The Worst "" Was The Most Romantic Show On TV""   [− Tokens: 15]"
__label__not cb	"Sentence: ""Explosion , fire on guided missile cruiser USS Leyte Gulf injures five""   [− Tokens: 12]"
__label__cb	"Sentence: ""How Has Your Favourite NHL Team 's Logo Changed Over Time""   [− Tokens: 11]"
__label__cb	"Sentence: ""70 Classic Black Films Everyone Should See At Least Once""   [− Tokens: 10]"
__label__cb	"Sentence: ""This Ink Blot Test Will Determine Your Worst Quality""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Thai media mogul drops newspaper takeover attempt""   [− Tokens: 7]"
__label__cb	"Sentence: ""The Hardest Science Quiz You 'll Take Today""   [− Tokens: 8]"
__label__cb	"Sentence: ""The Zodiac Signs As "" High School Musical "" Characters""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Deflection in Overtime Helps Capitals Force Game 7""   [− Tokens: 8]"
__label__not cb	"Sentence: ""In Bethlehem , Pope Laments Israeli Wall""   [− Tokens: 7]"
__label__cb	"Sentence: ""10 Awesome Things You Can Make Out Of Duct Tape""   [− Tokens: 10]"
__label__cb	"Sentence: ""People Stuck Their Arms In A Hole And Blindly Let A Tattoo Artist Ink Them""   [− Tokens: 15]"
__label__not cb	"Sentence: ""Scientists say genetic building blocks are from out of this world""   [− Tokens: 11]"
__label__cb	"Sentence: ""15 Beautiful Stories From People Who Met Their Soulmates At Black Colleges""   [− Tokens: 12]"
__label__cb	"Sentence: ""17 Gifts Outdoorsy People Will Absolutely Love""   [− Tokens: 7]"
__label__cb	"Sentence: ""17 Cats Who Are Obviously Planning A Murder""   [− Tokens: 8]"
__label__cb	"Sentence: ""Everyone 's Confused Why Sting Is Performing The NBA All-Star Halftime Show In Toronto""   [− Tokens: 14]"
__label__cb	"Sentence: ""15 Gifts For That Friend Who Refuses To Grow Up""   [− Tokens: 10]"
__label__cb	"Sentence: ""15 Hits From 1996 That 'll Make You Feel Old AF""   [− Tokens: 11]"
__label__cb	"Sentence: ""These Photos Make The 2016 BAFTAs Look Like The Golden Age Of Hollywood""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Gunman shoots doctor , then kills mother and self at Maryland hospital""   [− Tokens: 12]"
__label__cb	"Sentence: ""There Is A New Round Of Celebs Reading Mean Tweets And It 's As Great As You 'd Expect""   [− Tokens: 19]"
__label__cb	"Sentence: ""15 Ooey Gooey Snacks That Take Cheese To The Next Level""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Four aftershocks hit central Chile ; no damages reported""   [− Tokens: 9]"
__label__cb	"Sentence: ""For Everyone Who Knows Neville Longbottom Was The Best Damn Character In "" Harry Potter """"   [− Tokens: 16]"
__label__not cb	"Sentence: ""Former White House press secretary Robert Gibbs may work for Facebook""   [− Tokens: 11]"
__label__cb	"Sentence: ""What Happened To This Guy On "" First Dates "" Will Give Hope To Socially Anxious People Everywhere""   [− Tokens: 18]"
__label__not cb	"Sentence: ""Amid Protests , Asian Summit Is Canceled""   [− Tokens: 7]"
__label__cb	"Sentence: ""Fall In Love With BuzzFeed Comics""   [− Tokens: 6]"
__label__cb	"Sentence: ""Cholas Gave The Perfect Response To Women Dressing Like Them""   [− Tokens: 10]"
__label__cb	"Sentence: ""17 Images Of Candy That Are True Works Of Art""   [− Tokens: 10]"
__label__cb	"Sentence: ""17 Gorgeous Teal Pumpkins That Are Anything But Scary""   [− Tokens: 9]"
__label__cb	"Sentence: ""Which Celebrity BFFs Are You And Your Best Friend Based On One Question""   [− Tokens: 13]"
__label__cb	"Sentence: ""27 Times The "" Hamilton "" Fandom Had Jokes""   [− Tokens: 9]"
__label__not cb	"Sentence: ""2008 Young Designers' Exhibition to interact with the world""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Floods in Fiji Leave 11 Dead ; 9,000 Are Evacuated""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Police officer charged over double-death crash in Luton , UK""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Tensions in the Mideast Reverberate in France""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Indiana Department of Homeland Security violates Wikipedia copyright""   [− Tokens: 8]"
__label__cb	"Sentence: ""The Definitive Ranking Of Dudes Who Deserve Tina Belcher 's Love""   [− Tokens: 11]"
__label__cb	"Sentence: ""This Couple Lost Two Rings Within Two Days Of Marriage""   [− Tokens: 10]"
__label__cb	"Sentence: ""27 Of The Most Brilliantly Irish Moments Of 2015""   [− Tokens: 9]"
__label__cb	"Sentence: ""Can You Ace This Extremely Difficult Color Matching Quiz""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Former US Congressman Tom DeLay sentenced to three years in prison""   [− Tokens: 11]"
__label__cb	"Sentence: ""18 Things People Who Live Alone Will Never Understand""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Eight US soldiers killed in Afghanistan after clash with millitants""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Brazilian soccer player 's mother has been kidnapped""   [− Tokens: 8]"
__label__cb	"Sentence: ""A Group Of College Friends Dressed Up As 90s Bridal Party For Halloween And Had A Fake Wedding""   [− Tokens: 18]"
__label__not cb	"Sentence: ""Home Price Index Fell Again in November""   [− Tokens: 7]"
__label__cb	"Sentence: ""Which Lana Del Rey Song Are You Based On Your Zodiac Sign""   [− Tokens: 12]"
__label__cb	"Sentence: ""What New Song Should You Play On Repeat This Weekend""   [− Tokens: 10]"
__label__cb	"Sentence: ""This Is What It 's Actually Like To Live As An Anxious Person""   [− Tokens: 13]"
__label__cb	"Sentence: ""20 Pictures That Prove Mums Are Way Funnier Than We Give Them Credit For""   [− Tokens: 14]"
__label__cb	"Sentence: ""23 Sins Everyone Who Grew Up Drinking In Britain Has Committed""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Authorities arrest 7 state officials over Mexico childcare centre fire""   [− Tokens: 10]"
__label__cb	"Sentence: ""21 Makeup Tutorials That Will Help You Recreate Iconic Music Video Looks""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Bomb blasts in Athens destroy Finnish diplomat 's car""   [− Tokens: 9]"
__label__cb	"Sentence: ""Instagram Star Reveals The Truth Behind Her Photos""   [− Tokens: 8]"
__label__cb	"Sentence: ""This Is What Disney Heroes And Villians Look Like With Their Faces Swapped""   [− Tokens: 13]"
__label__cb	"Sentence: ""Manny The Frenchie Proves He 's The Best Friend Ever""   [− Tokens: 10]"
__label__not cb	"Sentence: ""UN agency condemns new Afghan "" Shia family law """"   [− Tokens: 10]"
__label__cb	"Sentence: ""22 Perfect Responses To Wrong Number Texts""   [− Tokens: 7]"
__label__cb	"Sentence: ""Wiz Khalifa Sang Over Adele 's "" Hello "" To Create The Perfect Stoner Anthem""   [− Tokens: 15]"
__label__cb	"Sentence: ""Pumpkin Flavored Breakfast Treats""   [− Tokens: 4]"
__label__not cb	"Sentence: ""OPEC Keeps Output Goals Unchanged , Saudi Says""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Gates Takes His Case for Military Budget on the Road""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Kimi Räikkönen wins 2008 Spanish Grand Prix""   [− Tokens: 7]"
__label__cb	"Sentence: ""29 Hilarious Tweets About Going To The Gym""   [− Tokens: 8]"
__label__cb	"Sentence: ""What Combination Of Hogwarts Houses Are You""   [− Tokens: 7]"
__label__cb	"Sentence: ""What Leadership Quality Suits Your Personality""   [− Tokens: 6]"
__label__cb	"Sentence: ""Are You Taylor Swift Or Becky""   [− Tokens: 6]"
__label__not cb	"Sentence: ""England and Wales see 60 % increase in public injured by police vehicles""   [− Tokens: 13]"
__label__cb	"Sentence: ""27 Times What Happened In The Gay Bar Did n't Stay In The Gay Bar""   [− Tokens: 15]"
__label__cb	"Sentence: ""51 Things That Happen When Your BFF Has Depression""   [− Tokens: 9]"
__label__not cb	"Sentence: ""As Trial Begins , Cheers Greet Iraqi Who Threw Shoes at Bush""   [− Tokens: 12]"
__label__cb	"Sentence: ""What 's The Best Mary-Kate And Ashley Movie Of All Time""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Former Reservist Wins $ 1 Million From Employer""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Woman shot dead by police officer in Kent , England""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Syrian Interior Minister dead from apparent suicide""   [− Tokens: 7]"
__label__cb	"Sentence: ""This Is What Los Angeles Looked Like In Its Glory Days""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Gaza Strip pullout under way""   [− Tokens: 5]"
__label__cb	"Sentence: ""15 Awards For Anyone Who Definitely Has What 's Going Around""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Los Angeles City Council to sue police officer accused of filing a false report""   [− Tokens: 14]"
__label__not cb	"Sentence: ""Search for survivors of Canadian helicopter crash ends , recovery mission focuses on victims""   [− Tokens: 14]"
__label__not cb	"Sentence: ""Princeton Goes International for StarCraft E-Competition""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Phelps Will Not Face Charges After Photograph""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Empire of Martha Marches On""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Man commits suicide by jumping from Burj Khalifa""   [− Tokens: 8]"
__label__cb	"Sentence: ""Lego Reportedly Responds To Requests For Inclusivity With New Toy In Wheelchair""   [− Tokens: 12]"
__label__cb	"Sentence: ""This Guy Ran A Marathon Shirtless With His Name On His Back And Got A Lot Of Attention""   [− Tokens: 18]"
__label__not cb	"Sentence: ""Cuomo Has More Questions on Merrill Bonuses""   [− Tokens: 7]"
__label__not cb	"Sentence: ""North Korea agrees to fast-track shut down of nuclear facilities""   [− Tokens: 10]"
__label__cb	"Sentence: ""An Adorable Animals Advent Calendar : December 9""   [− Tokens: 8]"
__label__cb	"Sentence: ""24 Pictures That Prove Kids Invented Being Assholes""   [− Tokens: 8]"
__label__not cb	"Sentence: ""New Museum Recalls Role in Gettysburg Address""   [− Tokens: 7]"
__label__cb	"Sentence: ""You Should Take This Quiz If You Could Use A Laugh Today""   [− Tokens: 12]"
__label__not cb	"Sentence: ""VW Cancels Meeting on Porsche Merger""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Obama to Muslims : ' Americans are not your enemy '""   [− Tokens: 11]"
__label__cb	"Sentence: ""12 Types Of Drunk Friend Everyone Knows""   [− Tokens: 7]"
__label__not cb	"Sentence: ""When Winning Is All in the Family""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Massive floods in Bavaria , Austria , Switzerland""   [− Tokens: 8]"
__label__cb	"Sentence: ""A Canadian Nightclub Put A Crazy Donald Trump Mural In Its Bathroom""   [− Tokens: 12]"
__label__cb	"Sentence: ""Tiffany "" New York "" Pollard 's Reaction To David Bowie 's Passing Is ... One Of A Kind""   [− Tokens: 19]"
__label__not cb	"Sentence: ""Your Chance to Show What the Super Bowl Logo Should Look Like""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Coal miners trapped in West Virginia mine""   [− Tokens: 7]"
__label__cb	"Sentence: ""Would You Rather : Hot Guy New Year 's Eve Kiss Edition""   [− Tokens: 12]"
__label__cb	"Sentence: ""If Disney Princesses Were Pinay""   [− Tokens: 5]"
__label__cb	"Sentence: ""Which "" Finding Nemo "" Character Are You Based On Your Personality""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Just Browsing ? A Web Store May Follow You Out the Door""   [− Tokens: 12]"
__label__cb	"Sentence: ""Test Your Memory Of The First Episode Of "" The Office """"   [− Tokens: 12]"
__label__not cb	"Sentence: ""Stress Tests Prove a Sobering Idea""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Tennessee town mulls ' stop work order ' as construction of controversial grain tanks begins""   [− Tokens: 15]"
__label__not cb	"Sentence: ""Dragging Values Down With Freebies""   [− Tokens: 5]"
__label__cb	"Sentence: ""Where Should You Actually Go For Your Honeymoon""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Air France jet with 228 on board goes missing""   [− Tokens: 9]"
__label__cb	"Sentence: ""28 Photos That Will Give You Serious Relationship Goals""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Four-Run Second Helps Virginia Eliminate Cal State Fullerton""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Suicide bomber kills 30 in northwest Pakistan""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Time for North Americans to spring ahead one hour""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Up to 140 feared dead as boat sinks in DR Congo""   [− Tokens: 11]"
__label__cb	"Sentence: ""Can We Guess Your Favorite Disney Movie With Just One Question""   [− Tokens: 11]"
__label__not cb	"Sentence: ""In Indonesia , Islamists Lost Political Ground""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Thirty Years Ago , Perfect Storm of Offense Formed at Wrigley""   [− Tokens: 11]"
__label__cb	"Sentence: ""Can You Guess The U.S. City From A Single Photo""   [− Tokens: 10]"
__label__cb	"Sentence: ""22 Things Scottish People Have Been Trying To Tell You For Years""   [− Tokens: 12]"
__label__cb	"Sentence: ""19 People Who Look Just Like Macklemore""   [− Tokens: 7]"
__label__cb	"Sentence: ""JoJo Just Released Her "" Say Love "" Video And It 's A Truly Emotional Experience""   [− Tokens: 16]"
__label__cb	"Sentence: ""7 Last-Minute Halloween Costumes You Can Make Right Now""   [− Tokens: 9]"
__label__cb	"Sentence: ""Here 's How To Actually Do A Killer Abs Workout In Just 15 Minutes""   [− Tokens: 14]"
__label__cb	"Sentence: ""A Definitive List Of The Badass Queer Women You Crushed On In 2015""   [− Tokens: 13]"
__label__not cb	"Sentence: ""One killed by suicide bomber in southern Russia , five wounded""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Report : Annan failed to fix Oil for Food program""   [− Tokens: 10]"
__label__cb	"Sentence: ""106 Unexpectedly Awesome Songs For Every Moment Of Your Wedding Day""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Polish parliamentary election - unofficial results""   [− Tokens: 6]"
__label__not cb	"Sentence: ""New video games rating R18 + becomes available in Australia""   [− Tokens: 10]"
__label__cb	"Sentence: ""Fish Gape Has Replaced Duckface""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Sharing the Teixeira Name , but Little Else""   [− Tokens: 8]"
__label__cb	"Sentence: ""19 Moments Anyone Who Has Shopped At Ikea Has Had""   [− Tokens: 10]"
__label__cb	"Sentence: ""Do You Know The Lyrics To "" How Deep Is Your Love "" By Calvin Harris And Disciples""   [− Tokens: 18]"
__label__cb	"Sentence: ""Meet The Brownies That Put All Other Brownies To Shame""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Airliner crashes in China , 42 killed""   [− Tokens: 7]"
__label__cb	"Sentence: ""How To Kill A Cockroach""   [− Tokens: 5]"
__label__not cb	"Sentence: ""US drone strike kills eight in Pakistan 's tribal region""   [− Tokens: 10]"
__label__cb	"Sentence: ""Neil DeGrasse Tyson Talks About The Beauty Of Life And Death""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Small Ticket vs. Big Ticket Ad Buying""   [− Tokens: 7]"
__label__cb	"Sentence: ""15 Valentine 's Day Gifts For People Who Love The "" Making A Murderer "" Attorneys""   [− Tokens: 16]"
__label__cb	"Sentence: ""25 Indie Albums That Are Still Amazing 10 Years Later""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Shooting at school leaves one dead in Tennessee , United States""   [− Tokens: 11]"
__label__not cb	"Sentence: ""UK Conservative party wins last seat in 2010 general election""   [− Tokens: 10]"
__label__cb	"Sentence: ""25 Things You Will Only Understand If You Went To College In Texas""   [− Tokens: 13]"
__label__cb	"Sentence: ""27 Ways To Decorate Your Home That Are Actually Inspirational""   [− Tokens: 10]"
__label__cb	"Sentence: ""Should You Actually Move To Canada""   [− Tokens: 6]"
__label__cb	"Sentence: ""15 Ways Your Brain Fools You On A Daily Basis""   [− Tokens: 10]"
__label__not cb	"Sentence: ""New South Wales ALP loses support first time under premier Iemma""   [− Tokens: 11]"
__label__not cb	"Sentence: ""George Bush meets with Gordon Brown""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Home-invaders pose as NYC police""   [− Tokens: 5]"
__label__not cb	"Sentence: ""European Union Looks to Tighten Banking Supervision""   [− Tokens: 7]"
__label__cb	"Sentence: ""26 Things French People Find Kind Of Strange About The U.S""   [− Tokens: 11]"
__label__cb	"Sentence: ""25 Times The Cast Of "" Agent Carter "" Season 2 Were Awesome""   [− Tokens: 13]"
__label__cb	"Sentence: ""Chris Hemsworth And Leonardo DiCaprio Suffer For Oscars In Their New Movies""   [− Tokens: 12]"
__label__cb	"Sentence: ""15 People Who Brought Laziness To A Whole New Level""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Blair could face inquiry into terror vote""   [− Tokens: 7]"
__label__cb	"Sentence: ""13 New Ways To Style Your Hair In 2016 That Are Actually Pretty""   [− Tokens: 13]"
__label__not cb	"Sentence: ""To Make Female Hearts Flutter in Iraq , Throw a Shoe""   [− Tokens: 11]"
__label__not cb	"Sentence: ""France Approves Crackdown on Internet Piracy""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Mass poultry vaccination planned by China""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Premium gas discounted for a few hours""   [− Tokens: 7]"
__label__cb	"Sentence: ""Getting A Phone Call In 2016""   [− Tokens: 6]"
__label__cb	"Sentence: ""10 Excuses To Use To Play Hooky For "" STAR WARS : THE FORCE AWAKENS """"   [− Tokens: 16]"
__label__not cb	"Sentence: ""Scholastic sued for Harry Potter copyright infringement""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Concern Rises Over Behavioral Targeting and Ads""   [− Tokens: 7]"
__label__cb	"Sentence: ""I 'm About To Start A Rumor That Andi Dorfman And Chris Harrison Are Dating Based Off These Two Photos""   [− Tokens: 20]"
__label__not cb	"Sentence: ""American Woman Is Freed After Philippines Abduction""   [− Tokens: 7]"
__label__not cb	"Sentence: ""First , Third or Outfield , Mets Want Tatis in a Position to Hit""   [− Tokens: 14]"
__label__not cb	"Sentence: ""Historian Howard Zinn dies at age 87""   [− Tokens: 7]"
__label__cb	"Sentence: ""Are You More Taylor Swift Or Oprah Winfrey""   [− Tokens: 8]"
__label__cb	"Sentence: ""The New Wonder Woman Movie Officially Looks Amazing""   [− Tokens: 8]"
__label__not cb	"Sentence: ""2nd-Largest Mall Operator Files for Bankruptcy""   [− Tokens: 6]"
__label__cb	"Sentence: ""People Reacted To The Online Sensation # AlDub And They Were Obsessed""   [− Tokens: 12]"
__label__cb	"Sentence: ""18 Things All Gin Drinkers Need In Their Life""   [− Tokens: 9]"
__label__cb	"Sentence: ""Samantha Bee Created A Rape Threatline For Trolls And It 's Genius""   [− Tokens: 12]"
__label__cb	"Sentence: ""Twitter Skewered Steve Harvey For Announcing The Wrong Miss Universe Winner""   [− Tokens: 11]"
__label__not cb	"Sentence: ""A Swing By Tatis Still Stings The Mets""   [− Tokens: 8]"
__label__cb	"Sentence: ""This Mom Posted An Incredibly Raw And Emotional Photo Of Life After Birth""   [− Tokens: 13]"
__label__cb	"Sentence: ""31 Of The Funniest Moments To Ever Happen On "" Desperate Housewives """"   [− Tokens: 13]"
